"","dates","event_type","neighbourhood","injuries","deaths"
"1498",2022-10-23,"shooting_event","Downtown",0,0
"1499",2019-01-24,"firearm_discharge","North York",0,0
"1500",2023-06-01,"shooting_event","Downtown",3,0
"1501",2019-05-31,"shooting_event","Etobicoke",1,0
"1502",2019-02-07,"shooting_event","Etobicoke",1,0
"1503",2018-02-17,"firearm_discharge","Downtown",0,0
"1504",2021-08-12,"shooting_event","North York",3,0
"1505",2018-03-23,"firearm_discharge","Scarborough",0,0
"1506",2023-02-13,"shooting_event","Scarborough",0,0
"1507",2018-03-06,"firearm_discharge","North York",0,0
"1508",2018-03-28,"shooting_event","Etobicoke",3,1
"1509",2019-03-15,"shooting_event","Downtown",1,0
"1510",2020-05-08,"shooting_event","North York",1,1
"1511",2019-03-13,"shooting_event","Scarborough",2,0
"1512",2018-05-06,"shooting_event","Downtown",0,0
"1513",2019-12-12,"shooting_event","Downtown",0,0
"1514",2018-06-09,"shooting_event","Scarborough",1,0
"1515",2022-08-04,"firearm_discharge","East York",0,0
"1516",2020-05-01,"shooting_event","East York",1,0
"1517",2023-08-17,"firearm_discharge","Downtown",0,0
"1518",2019-04-03,"shooting_event","Etobicoke",1,0
"1519",2018-01-05,"shooting_event","Downtown",0,0
"1520",2023-09-21,"firearm_discharge","North York",0,0
"1521",2018-11-20,"shooting_event","East York",1,0
"1522",2018-04-26,"firearm_discharge","North York",0,0
"1523",2020-11-19,"shooting_event","East York",2,0
"1524",2018-06-05,"firearm_discharge","Downtown",0,0
"1525",2021-11-06,"shooting_event","Etobicoke",1,0
"1526",2023-03-29,"firearm_discharge","Scarborough",0,0
"1527",2018-06-14,"shooting_event","Downtown",0,0
"1528",2021-08-21,"firearm_discharge","Downtown",0,0
"1529",2021-08-11,"shooting_event","Scarborough",1,0
"1530",2022-09-08,"firearm_discharge","East York",0,0
"1531",2022-10-15,"shooting_event","Downtown",1,0
"1532",2019-05-15,"shooting_event","Downtown",1,0
"1533",2023-10-10,"firearm_discharge","North York",0,0
"1534",2023-04-10,"firearm_discharge","East York",0,0
"1535",2021-12-27,"firearm_discharge","Etobicoke",0,0
"1536",2019-08-01,"firearm_discharge","East York",0,0
"1537",2022-05-10,"shooting_event","North York",1,0
"1538",2022-05-21,"shooting_event","Downtown",1,0
"1539",2022-10-30,"shooting_event","North York",2,0
"1540",2019-11-18,"firearm_discharge","Scarborough",0,0
"1541",2018-11-17,"shooting_event","Etobicoke",1,0
"1542",2021-04-29,"shooting_event","East York",0,1
"1543",2023-01-11,"shooting_event","East York",2,1
"1544",2022-07-06,"firearm_discharge","East York",0,0
"1545",2019-02-19,"firearm_discharge","Scarborough",0,0
"1546",2022-07-26,"firearm_discharge","Scarborough",0,0
"1547",2020-06-21,"firearm_discharge","Downtown",0,0
"1548",2020-07-08,"firearm_discharge","Scarborough",0,0
"1549",2020-09-18,"firearm_discharge","North York",0,0
"1550",2019-11-28,"shooting_event","Etobicoke",0,0
"1551",2018-12-15,"shooting_event","North York",0,0
"1552",2022-01-16,"firearm_discharge","Scarborough",0,0
"1553",2018-02-18,"firearm_discharge","Scarborough",0,0
"1554",2020-03-06,"firearm_discharge","Downtown",0,0
"1555",2023-10-12,"firearm_discharge","East York",0,0
"1556",2018-09-12,"shooting_event","Scarborough",1,0
"1557",2022-10-17,"firearm_discharge","Scarborough",0,0
"1558",2020-05-14,"firearm_discharge","North York",0,0
"1559",2020-01-14,"firearm_discharge","East York",0,0
"1560",2018-06-10,"firearm_discharge","East York",0,0
"1561",2022-04-17,"firearm_discharge","Scarborough",0,0
"1562",2019-12-17,"shooting_event","Etobicoke",4,0
"1563",2020-08-06,"firearm_discharge","Etobicoke",0,0
"1564",2020-10-31,"shooting_event","North York",0,0
"1565",2019-08-05,"firearm_discharge","Scarborough",0,0
"1566",2018-07-28,"firearm_discharge","North York",0,0
"1567",2020-08-07,"firearm_discharge","Etobicoke",0,0
"1568",2021-06-14,"firearm_discharge","Scarborough",0,0
"1569",2022-03-07,"shooting_event","North York",2,1
"1570",2021-09-18,"shooting_event","Downtown",1,0
"1571",2023-04-11,"firearm_discharge","Downtown",0,0
"1572",2019-03-14,"shooting_event","East York",1,0
"1573",2019-05-08,"shooting_event","East York",2,0
"1574",2021-03-04,"firearm_discharge","North York",0,0
"1575",2019-11-14,"shooting_event","East York",0,0
"1576",2018-02-04,"firearm_discharge","Downtown",0,0
"1577",2019-12-21,"shooting_event","East York",0,0
"1578",2018-02-08,"shooting_event","North York",2,0
"1579",2020-06-29,"firearm_discharge","East York",0,0
"1580",2023-05-09,"firearm_discharge","Scarborough",0,0
"1581",2023-11-21,"shooting_event","Scarborough",0,0
"1582",2021-09-23,"shooting_event","Etobicoke",2,0
"1583",2020-08-07,"shooting_event","Scarborough",1,0
"1584",2022-09-24,"shooting_event","North York",2,0
"1585",2021-11-29,"shooting_event","East York",2,0
"1586",2020-08-13,"shooting_event","North York",3,0
"1587",2018-05-12,"firearm_discharge","North York",0,0
"1588",2020-07-12,"shooting_event","Downtown",1,0
"1589",2022-05-07,"shooting_event","North York",1,0
"1590",2021-07-26,"firearm_discharge","East York",0,0
"1591",2020-08-07,"firearm_discharge","Downtown",0,0
"1592",2022-12-12,"firearm_discharge","Scarborough",0,0
"1593",2018-07-28,"firearm_discharge","East York",0,0
"1594",2019-07-15,"shooting_event","Downtown",0,0
"1595",2019-11-26,"firearm_discharge","Etobicoke",0,0
"1596",2021-08-02,"shooting_event","Downtown",1,0
"1597",2022-04-27,"shooting_event","East York",0,0
"1598",2022-07-26,"shooting_event","Downtown",1,0
"1599",2021-07-08,"shooting_event","East York",0,0
"1600",2023-12-02,"shooting_event","East York",1,0
"1601",2018-08-21,"shooting_event","North York",2,0
"1602",2020-03-23,"shooting_event","Downtown",1,0
"1603",2022-03-18,"shooting_event","East York",2,1
"1604",2018-02-03,"firearm_discharge","North York",0,0
"1605",2023-05-26,"shooting_event","Downtown",0,0
"1606",2021-12-14,"shooting_event","Etobicoke",2,0
"1607",2021-09-23,"firearm_discharge","North York",0,0
"1608",2022-06-07,"shooting_event","Scarborough",1,0
"1609",2018-07-21,"firearm_discharge","Scarborough",0,0
"1610",2023-11-12,"firearm_discharge","Scarborough",0,0
"1611",2018-10-13,"shooting_event","East York",3,0
"1612",2020-06-22,"shooting_event","East York",1,0
"1613",2023-11-26,"shooting_event","Scarborough",2,0
"1614",2023-01-04,"shooting_event","Downtown",0,0
"1615",2020-07-22,"shooting_event","East York",3,0
"1616",2023-05-07,"firearm_discharge","Downtown",0,0
"1617",2018-07-18,"shooting_event","Etobicoke",2,0
"1618",2023-05-05,"firearm_discharge","Scarborough",0,0
"1619",2022-08-21,"firearm_discharge","Etobicoke",0,0
"1620",2021-11-20,"firearm_discharge","Scarborough",0,0
"1621",2020-02-28,"firearm_discharge","Etobicoke",0,0
"1622",2018-10-20,"shooting_event","East York",0,0
"1623",2018-10-29,"shooting_event","Scarborough",1,0
"1624",2019-03-30,"firearm_discharge","Downtown",0,0
"1625",2022-09-23,"shooting_event","Scarborough",0,1
"1626",2018-06-07,"shooting_event","East York",0,0
"1627",2018-01-15,"shooting_event","Scarborough",0,0
"1628",2019-12-25,"firearm_discharge","East York",0,0
"1629",2022-06-05,"firearm_discharge","East York",0,0
"1630",2022-10-27,"firearm_discharge","Scarborough",0,0
"1631",2021-06-03,"firearm_discharge","Etobicoke",0,0
"1632",2020-09-29,"shooting_event","East York",2,0
"1633",2023-07-02,"firearm_discharge","Scarborough",0,0
"1634",2023-07-25,"shooting_event","East York",0,0
"1635",2020-08-26,"firearm_discharge","Etobicoke",0,0
"1636",2020-09-16,"firearm_discharge","Etobicoke",0,0
"1637",2018-01-05,"shooting_event","Scarborough",0,0
"1638",2018-06-12,"shooting_event","Downtown",1,0
"1639",2019-05-10,"firearm_discharge","Scarborough",0,0
"1640",2023-08-10,"firearm_discharge","North York",0,0
"1641",2020-09-24,"firearm_discharge","East York",0,0
"1642",2021-10-22,"firearm_discharge","North York",0,0
"1643",2022-03-25,"firearm_discharge","East York",0,0
"1644",2019-02-20,"shooting_event","East York",3,0
"1645",2023-03-25,"firearm_discharge","North York",0,0
"1646",2019-06-13,"shooting_event","Etobicoke",1,0
"1647",2022-04-04,"shooting_event","Scarborough",3,0
"1648",2019-02-16,"firearm_discharge","Downtown",0,0
"1649",2022-04-04,"firearm_discharge","East York",0,0
"1650",2022-07-27,"shooting_event","Etobicoke",0,1
"1651",2019-08-31,"shooting_event","East York",1,1
"1652",2021-10-25,"shooting_event","Scarborough",1,1
"1653",2022-08-06,"shooting_event","North York",1,0
"1654",2021-08-11,"shooting_event","Etobicoke",1,0
"1655",2021-03-23,"shooting_event","Etobicoke",1,1
"1656",2019-03-29,"firearm_discharge","North York",0,0
"1657",2022-01-30,"shooting_event","North York",1,1
"1658",2019-03-04,"shooting_event","North York",0,0
"1659",2023-09-02,"shooting_event","Scarborough",2,0
"1660",2020-03-08,"shooting_event","North York",2,0
"1661",2020-05-12,"firearm_discharge","Scarborough",0,0
"1662",2021-02-04,"firearm_discharge","North York",0,0
"1663",2020-10-19,"firearm_discharge","Downtown",0,0
"1664",2021-09-14,"firearm_discharge","Etobicoke",0,0
"1665",2022-03-08,"firearm_discharge","Scarborough",0,0
"1666",2022-07-03,"firearm_discharge","Downtown",0,0
"1667",2021-03-10,"firearm_discharge","Downtown",0,0
"1668",2021-05-26,"shooting_event","Downtown",1,0
"1669",2022-03-09,"firearm_discharge","Scarborough",0,0
"1670",2021-05-12,"shooting_event","Scarborough",2,0
"1671",2018-11-12,"shooting_event","East York",0,0
"1672",2020-06-27,"firearm_discharge","Scarborough",0,0
"1673",2021-05-12,"firearm_discharge","Scarborough",0,0
"1674",2020-04-22,"shooting_event","Etobicoke",2,0
"1675",2020-04-05,"firearm_discharge","East York",0,0
"1676",2023-08-14,"firearm_discharge","East York",0,0
"1677",2019-09-09,"shooting_event","East York",2,1
"1678",2023-11-01,"firearm_discharge","Downtown",0,0
"1679",2019-12-21,"firearm_discharge","Etobicoke",0,0
"1680",2020-11-12,"shooting_event","East York",0,0
"1681",2023-05-24,"firearm_discharge","Scarborough",0,0
"1682",2022-04-12,"firearm_discharge","East York",0,0
"1683",2023-11-21,"firearm_discharge","East York",0,0
"1684",2018-07-05,"shooting_event","North York",1,0
"1685",2018-01-30,"firearm_discharge","North York",0,0
"1686",2018-08-18,"firearm_discharge","North York",0,0
"1687",2021-12-04,"firearm_discharge","Scarborough",0,0
"1688",2018-07-16,"shooting_event","Downtown",0,0
"1689",2021-02-25,"shooting_event","Etobicoke",0,0
"1690",2023-03-03,"firearm_discharge","Etobicoke",0,0
"1691",2018-10-06,"shooting_event","North York",1,0
"1692",2023-03-13,"firearm_discharge","East York",0,0
"1693",2022-06-02,"firearm_discharge","East York",0,0
"1694",2023-04-05,"firearm_discharge","Etobicoke",0,0
"1695",2019-09-21,"firearm_discharge","Etobicoke",0,0
"1696",2018-03-17,"shooting_event","East York",1,0
"1697",2020-11-20,"shooting_event","Downtown",0,0
"1698",2021-03-16,"firearm_discharge","Downtown",0,0
"1699",2023-04-28,"firearm_discharge","East York",0,0
"1700",2019-05-29,"firearm_discharge","Downtown",0,0
"1701",2023-10-15,"shooting_event","East York",2,0
"1702",2023-03-30,"shooting_event","Etobicoke",0,0
"1703",2020-09-16,"firearm_discharge","Etobicoke",0,0
"1704",2023-04-08,"firearm_discharge","North York",0,0
"1705",2020-09-23,"shooting_event","North York",1,0
"1706",2021-02-08,"firearm_discharge","North York",0,0
"1707",2018-02-20,"firearm_discharge","Downtown",0,0
"1708",2018-12-10,"shooting_event","Downtown",0,0
"1709",2019-06-07,"firearm_discharge","Etobicoke",0,0
"1710",2021-11-01,"firearm_discharge","Scarborough",0,0
"1711",2020-04-13,"firearm_discharge","Etobicoke",0,0
"1712",2023-08-16,"shooting_event","Etobicoke",0,0
"1713",2018-05-18,"shooting_event","Etobicoke",2,0
"1714",2023-11-18,"shooting_event","North York",0,0
"1715",2021-10-11,"firearm_discharge","East York",0,0
"1716",2022-11-13,"shooting_event","East York",1,0
"1717",2018-08-08,"firearm_discharge","East York",0,0
"1718",2021-04-17,"shooting_event","Downtown",2,0
"1719",2021-06-02,"firearm_discharge","Downtown",0,0
"1720",2019-06-04,"shooting_event","Scarborough",3,1
"1721",2023-09-05,"shooting_event","North York",0,0
"1722",2020-09-01,"firearm_discharge","Downtown",0,0
"1723",2021-08-29,"firearm_discharge","East York",0,0
"1724",2020-07-10,"firearm_discharge","East York",0,0
"1725",2021-01-26,"firearm_discharge","Downtown",0,0
"1726",2023-09-19,"firearm_discharge","Etobicoke",0,0
"1727",2021-08-18,"shooting_event","North York",1,0
"1728",2019-02-18,"shooting_event","Etobicoke",0,0
"1729",2021-04-06,"firearm_discharge","East York",0,0
"1730",2022-07-15,"shooting_event","Scarborough",1,0
"1731",2021-04-25,"shooting_event","North York",0,0
"1732",2023-12-22,"firearm_discharge","East York",0,0
"1733",2022-05-13,"shooting_event","Etobicoke",0,0
"1734",2023-09-28,"shooting_event","East York",0,0
"1735",2020-05-03,"firearm_discharge","North York",0,0
"1736",2018-04-28,"firearm_discharge","East York",0,0
"1737",2019-04-29,"shooting_event","Etobicoke",0,1
"1738",2021-12-06,"shooting_event","Etobicoke",0,0
"1739",2023-12-25,"shooting_event","Scarborough",0,0
"1740",2020-04-17,"firearm_discharge","North York",0,0
"1741",2022-04-21,"shooting_event","Etobicoke",0,0
"1742",2018-07-12,"firearm_discharge","Downtown",0,0
"1743",2018-09-10,"firearm_discharge","Etobicoke",0,0
"1744",2021-09-06,"shooting_event","North York",2,0
"1745",2022-02-04,"firearm_discharge","Downtown",0,0
"1746",2019-01-19,"firearm_discharge","East York",0,0
"1747",2021-03-17,"shooting_event","Scarborough",1,0
"1748",2020-02-14,"shooting_event","Scarborough",1,0
"1749",2023-10-01,"shooting_event","North York",1,0
"1750",2022-12-04,"shooting_event","Etobicoke",2,0
"1751",2021-07-03,"firearm_discharge","Scarborough",0,0
"1752",2023-10-20,"firearm_discharge","Etobicoke",0,0
"1753",2022-08-19,"firearm_discharge","Downtown",0,0
"1754",2021-10-09,"shooting_event","North York",0,1
"1755",2019-02-03,"shooting_event","North York",1,0
"1756",2018-05-25,"firearm_discharge","Scarborough",0,0
"1757",2021-04-27,"firearm_discharge","Etobicoke",0,0
"1758",2019-01-11,"firearm_discharge","Etobicoke",0,0
"1759",2019-01-28,"firearm_discharge","Scarborough",0,0
"1760",2021-10-04,"firearm_discharge","North York",0,0
"1761",2022-11-05,"firearm_discharge","Scarborough",0,0
"1762",2022-04-12,"shooting_event","North York",1,0
"1763",2020-12-06,"firearm_discharge","Etobicoke",0,0
"1764",2023-09-22,"firearm_discharge","East York",0,0
"1765",2022-07-19,"shooting_event","Scarborough",2,0
"1766",2020-11-07,"firearm_discharge","Downtown",0,0
"1767",2019-11-11,"shooting_event","North York",1,0
"1768",2018-07-28,"shooting_event","North York",0,1
"1769",2022-06-20,"shooting_event","Downtown",1,0
"1770",2019-12-14,"shooting_event","East York",1,0
"1771",2020-10-03,"firearm_discharge","Downtown",0,0
"1772",2019-08-05,"shooting_event","Scarborough",2,0
"1773",2021-06-19,"shooting_event","Downtown",2,0
"1774",2020-07-13,"shooting_event","Scarborough",1,0
"1775",2020-06-19,"firearm_discharge","North York",0,0
"1776",2022-07-23,"firearm_discharge","East York",0,0
"1777",2021-06-19,"firearm_discharge","Etobicoke",0,0
"1778",2019-11-27,"firearm_discharge","Scarborough",0,0
"1779",2020-12-02,"firearm_discharge","North York",0,0
"1780",2019-05-18,"firearm_discharge","Downtown",0,0
"1781",2021-11-10,"shooting_event","Downtown",1,0
"1782",2020-04-06,"firearm_discharge","North York",0,0
"1783",2023-09-04,"firearm_discharge","Etobicoke",0,0
"1784",2019-04-09,"shooting_event","Scarborough",0,0
"1785",2019-10-21,"shooting_event","Downtown",1,0
"1786",2018-01-24,"shooting_event","Etobicoke",2,0
"1787",2019-08-03,"shooting_event","Scarborough",1,1
"1788",2021-08-16,"firearm_discharge","East York",0,0
"1789",2019-06-17,"firearm_discharge","Etobicoke",0,0
"1790",2018-08-27,"shooting_event","North York",1,0
"1791",2022-09-16,"firearm_discharge","East York",0,0
"1792",2022-03-22,"firearm_discharge","East York",0,0
"1793",2022-03-01,"firearm_discharge","Etobicoke",0,0
"1794",2022-02-06,"shooting_event","North York",2,0
"1795",2018-09-17,"firearm_discharge","North York",0,0
"1796",2018-11-11,"firearm_discharge","Downtown",0,0
"1797",2021-05-27,"shooting_event","Downtown",1,0
"1798",2023-01-12,"shooting_event","East York",2,1
"1799",2023-10-10,"firearm_discharge","Downtown",0,0
"1800",2021-02-09,"shooting_event","Scarborough",2,1
"1801",2020-12-27,"shooting_event","Downtown",0,0
"1802",2023-03-01,"shooting_event","East York",1,0
"1803",2020-12-17,"shooting_event","East York",2,0
"1804",2018-02-26,"shooting_event","North York",1,0
"1805",2021-11-05,"firearm_discharge","North York",0,0
"1806",2019-09-20,"firearm_discharge","North York",0,0
"1807",2019-03-24,"shooting_event","North York",0,0
"1808",2021-07-08,"shooting_event","North York",0,0
"1809",2023-10-04,"firearm_discharge","Etobicoke",0,0
"1810",2020-02-10,"firearm_discharge","Etobicoke",0,0
"1811",2018-09-11,"firearm_discharge","North York",0,0
"1812",2019-10-23,"firearm_discharge","Scarborough",0,0
"1813",2021-10-11,"shooting_event","East York",0,0
"1814",2018-05-28,"shooting_event","East York",1,0
"1815",2021-06-14,"shooting_event","Scarborough",2,0
"1816",2021-09-06,"shooting_event","North York",1,0
"1817",2018-04-04,"firearm_discharge","East York",0,0
"1818",2019-04-08,"firearm_discharge","North York",0,0
"1819",2020-09-24,"shooting_event","North York",0,0
"1820",2023-08-21,"firearm_discharge","East York",0,0
"1821",2022-09-28,"shooting_event","East York",0,0
"1822",2023-02-17,"shooting_event","Scarborough",0,0
"1823",2021-08-23,"shooting_event","Etobicoke",1,0
"1824",2022-10-01,"shooting_event","Scarborough",1,0
"1825",2022-03-18,"firearm_discharge","Downtown",0,0
"1826",2023-10-03,"firearm_discharge","Downtown",0,0
"1827",2022-09-29,"shooting_event","Downtown",1,0
"1828",2022-03-13,"shooting_event","North York",3,0
"1829",2023-07-22,"shooting_event","North York",1,1
"1830",2018-01-19,"shooting_event","Etobicoke",1,1
"1831",2023-12-13,"shooting_event","Downtown",0,0
"1832",2018-03-14,"firearm_discharge","Scarborough",0,0
"1833",2020-11-29,"firearm_discharge","Etobicoke",0,0
"1834",2018-07-30,"firearm_discharge","Scarborough",0,0
"1835",2023-07-21,"firearm_discharge","East York",0,0
"1836",2019-05-25,"shooting_event","East York",1,1
"1837",2022-05-25,"shooting_event","Etobicoke",2,0
"1838",2018-11-22,"shooting_event","East York",0,0
"1839",2021-05-27,"firearm_discharge","Downtown",0,0
"1840",2022-07-18,"shooting_event","North York",1,0
"1841",2022-11-11,"shooting_event","East York",0,0
"1842",2018-10-19,"shooting_event","Etobicoke",1,1
"1843",2023-03-05,"firearm_discharge","North York",0,0
"1844",2021-09-06,"firearm_discharge","Etobicoke",0,0
"1845",2020-11-16,"shooting_event","North York",0,1
"1846",2020-08-02,"firearm_discharge","Etobicoke",0,0
